sequence_id,forward,reverse,score
6ffce4f0a579252d7cf5b2e45235cc8229c18ff1c25bc7cc23ba4472a90ad87c,-229.41091815009716,-220.1491696536541,-224.7800439018756
6ffe332e99ec7657bd027e90181493f1fac4accb17e8c322db72f259f342af37,-253.53590807318687,-257.7339047193527,-255.6349063962698
7001d9ba1721a9808f2819be05b065d59aa76dd26eb4bc40c994af453410312d,-263.16973012685776,-267.5611553788185,-265.36544275283813
700553fcba5fe9a6c415a0f870b52edef296d4b17812fe0d0c9b223203309a46,-262.5381759405136,-262.8147142529488,-262.6764450967312
700636cc348084fe00126c8bb4e83989f6d561dcb9e0748539d742c5b7d1d8a8,-255.2579910159111,-254.9380157291889,-255.09800337255
7006fcd6debaaf372556d9ea94748d16228fb21869ca9117b2dc5d2322f94d11,-262.17890080809593,-255.499070584774,-258.838985696435
700a91875f8cfd9298c538d867e6e0fd3ae4296eb236e75f391460f9d7991789,-239.6853687763214,-240.46669709682465,-240.07603293657303
7017a93811e30038d4e947bc4741aae89268b36efbbed33e4c6077a99c248db0,-234.5876623392105,-238.6865756586194,-236.63711899891496
7023cf281e9e7af687f6b189d4a66f805e99f2dc3400dfe96a628b663e9300a8,-247.62058648467064,-247.00883430242536,-247.314710393548
702c911692056bf0d10135600516580052939ebd753756af5ac5a53ed7c0298a,-264.7306463420391,-261.7361515760422,-263.23339895904064
7033056276949dca0e5705f295e51865fc7b5b6049c8d8b7d7e4d0781681958f,-250.65434600412848,-248.59145079553127,-249.62289839982984
70408ad87d0931395b6412df08b5950a918d46f98b763f3d479d95f36833c4ae,-242.7421105504036,-240.41945554316044,-241.580783046782
7045a2457ded40050b650720a7caba4f7b0fe601c4e69610317db6d2687caf88,-102.11921988567336,-107.628021360375,-104.87362062302418
7049b7795ea3885245691b717f015e8a2f54bc37f73a5dc3060c65a50b1c5293,-205.43718553334477,-209.82332757115364,-207.6302565522492
704c78ba4df9bacb6225b176254fcc7061a33cc8558e1903fa34787928de1f4b,-243.89856046438217,-242.85159540176392,-243.37507793307304
704f439d9619191e1d6d68abedfd04c2e1dc8440a29d00d9cf43e6b8f4f33cfd,-252.1858218461275,-249.5501179099083,-250.8679698780179
70567f4c2190eec1ad013a5c70c0b90bdbbc3f9bd6b1d21da0c0b16099b0f721,-219.86101841554049,-220.49049254506824,-220.1757554803044
705db09998f03d92e3805535d80ccf0b4e307f081568bd83b4fee5a0e60850d1,-247.14590538293123,-246.66005497425795,-246.9029801785946
705f02dc457512ff4c37356b82694ab7c70f5ea21011a7c826d6050b76e5044c,-72.58211192302406,-78.20602199900895,-75.3940669610165
7061ec9cbb0310f1087f213f7904a81d118106263e950fc7031570a20409553e,-239.25523936748505,-238.7356394529343,-238.99543941020968
70665f55dec5c76a57052addc2b6e55deac3205c066f178d59f82417a2f9f170,-267.76396030187607,-268.1835812330246,-267.97377076745033
707c293c9a053f4aeac678104ebc5e7da7098c609fab9ac162de5cc720bf7046,-267.9817116558552,-256.7715772986412,-262.3766444772482
707c9145a5259540c3c4cd85b6dca170214c251170031d911e282a57b1f6c45b,-238.61455577611923,-241.85582530498505,-240.2351905405521
707ccb0e083473570622fff5eeb4069c1117b671aba09f264090bb54f4eb4b7c,-258.7855426669121,-255.6857800483704,-257.2356613576412
7085b09887533352ff8fc776430172db7c65dcfb63a9794ed692d218e12f4bbe,-222.6012001633644,-223.42773167788985,-223.01446592062712
7086201a8c76b9f3776a96014462eebe3566c4119663220243fab71b23b389d8,-263.1720886826515,-264.84815895557404,-264.0101238191128
708a730fbc283801a94e577e25d5db217e71a4efeb7d0fbb3a2aa062363441a9,-267.287526845932,-270.9600350856781,-269.12378096580505
70921496579a6931a52c8d7439bdcdb0ae0641146476a10f785f3b8e51b3c5ef,-274.9035367965698,-270.54655158519745,-272.72504419088364
709297ed4b01693762cf2e377b371e0d1063a42a65ddd600db7d22578b095ff1,-229.68874511122704,-222.6979270428419,-226.19333607703447
7092e4e7e4ba4cf8ece51981745dea0a67b3a7501162affa8aa7732b377cb3ac,-238.4020309150219,-241.2540682852268,-239.8280496001244
70a2be2955b1979d871f2c23143f682518f64a71da1d75f2b65dea37678ad66e,-230.4420426785946,-226.77206808328629,-228.60705538094044
70b1dbddf13680f1492403c7329805140ecdacb09708822a2472603026062c75,-234.7553854882717,-239.3816048502922,-237.068495169282
70b3d23e580fd6f935304ac5f658fba989b88e79b400a21a20b005288f9134ac,-257.4224196076393,-257.85999447107315,-257.64120703935623
70b765b0ff720d3c18fc053aeb61a8e7697ffaca57f09d53a0bda4453b91411c,-271.9657067656517,-271.4900979399681,-271.7279023528099
70bb4719825488df391148a53c44a2432d821da786734374405ef2035da78c4c,-249.45569950342176,-247.66632533073425,-248.561012417078
70bdbd373a1962ed098d39d0931bd5ed6a1fff3806e61c31338fa6c5fd8a4cae,-234.9103682935238,-235.57130202651024,-235.240835160017
70c75e6137afdd28631ccd59a5c8fe2f2cc109a2c80ac7a46c77a44c8f2c4c98,-190.05647119507196,-183.2787780109793,-186.6676246030256
70cb417bf2076255cce166e4b55eeb0fb46c39a24b4385a31889a339a08880c9,-246.2094634473324,-247.9909823834896,-247.100222915411
70d1053b739cfe70235726a8e80e052f4bd0b7396267e36264fcbb06fb554144,-270.77960404753685,-268.03246769309044,-269.40603587031364
70d2c1f59a8987269312c5756e25e505526d4c32d59d083bb6f084fa4c5a3890,-257.60360035300255,-258.77961326390505,-258.1916068084538
70da0e2419a674736ddfe08b264c5bfb1449a6e4d0e4cb049b4a9e92c7266635,-261.651565015316,-261.28103613853455,-261.4663005769253
70e81ff70c35434703b8f6ef314de88664a9a2ae6eb09c73e1db398d9ad8a28f,-186.6521229092032,-193.5741873439401,-190.11315512657168
70f15d96b1468b4e0a2e5853866a065f78552b51c4617c331facc01155e1518b,-256.490598320961,-259.37744614481926,-257.93402223289013
70f36990c24f62e3bf2074ab1aa7bc233cd16d3d91dcd792804931e28ab93684,-225.1122374534607,-224.6299245655537,-224.8710810095072
70f60040d025f647d27ba3d0b1c90d8294337267eb457b7cd31ac933a05dfe0f,-257.3210760354996,-259.2336261868477,-258.27735111117363
7104bc502b9888462377771c51e4c45a7350f88b6ae9a10c09287644a185bb9d,-265.20157438516617,-262.8685790300369,-264.03507670760155
7107ebe041a85ff5ef388c1330a0dfd3c7297a208533ef686909fc2186e48c94,-264.4024302959442,-261.8384212255478,-263.120425760746
7109718824a05f4ff31e8f7e1444ad6b68ac8cbd4036d4acdbd8db17062570c9,-256.85917258262634,-255.6004566252232,-256.22981460392475
710e1be4f541e0fc9e39d00210ea650cc35ebbe2705b5df1b005c56dde90a94e,-205.56643918156624,-209.09730925410983,-207.33187421783805
711b563812b0e88aa6c4c0315014ee95cfe4d17b5ea10146afab9ce764aa3cc7,-215.63415423035624,-225.2049456648529,-220.4195499476045
711c3468f37429713416ed4d1fa36a9c32e5b14161bd4c62cd3d15f168dce5da,-270.4761147648096,-267.715532541275,-269.0958236530423
711c8ca76d8fd6526cbc01dfb5737c3f805c3222012fae3ba4dd9d781e447a82,-256.2156158834696,-248.22379818558693,-252.21970703452823
711f0ce14e4fa35af025dba08d17140a808f032451bdbfa76ca0a87f3efa4a12,-260.667378783226,-258.1527951955796,-259.4100869894028
71207cc9a4e889f2708e77ccd087e2d6ba26e1da14af5e7eb422696453b77e40,-245.57333946228027,-244.0986796617508,-244.83600956201556
712353075176587530a0e41852c015552df1cb68a1ff82c82034b981a9326e82,-245.4885612130165,-246.2379523664713,-245.8632567897439
7129ad26729e4ea420c62a15809da000658c364e56f9b8e5e3638aedf0266a46,-240.30478391051287,-241.82247549295425,-241.0636297017336
71303f77b7f8870b15e848118c36618ecbb10d954245c4735ebdc90cca4c78da,-244.18595930933952,-248.3739197999239,-246.2799395546317
713c66145586ffd752006f352b11c1f74a5964e2311416b488d67620e64af68f,-182.68253970518708,-201.6517244558781,-192.1671320805326
7143455eca9a29345ef546bcc2484b9bfc758506a7773030de50d1e1548ab2ce,-260.56897896528244,-262.24673730134964,-261.40785813331604
715096b0d2ddc3fa8e4551a9988275fb40e3a01b9d5aab5d44afc6fbf0cae2d1,-249.66379183530807,-249.1062223911285,-249.3850071132183
7153f4e2cc21123b393ec09d0cf0b25f71c3030d1ac016bd41ba400ccd056fb0,-257.1914883106947,-251.8072044700384,-254.49934639036653
715657211dd1745ea3d40be4d05f537e0ef215ffea116ca467249efd798599e3,-257.2231899499893,-256.28136521577835,-256.75227758288383
715675aa9451f07771e5ce3af3eb3695b96c93f0666d0ea5eeb02d8b4eecbbfa,-141.8802440436557,-144.9602411026135,-143.4202425731346
715719556f29f71ea7518c9d7b7bc6abe4923203dff274e5b7228c190a689b99,-58.711137775331736,-62.816652045119554,-60.763894910225645
7166820d862d21c1d95ddb1872716b8891b421c82706c00294b1b11382f76b1a,-263.4806652367115,-261.9434670805931,-262.7120661586523
71672a191f9aca72b9a7b325667f646b7748f88f1703900b210eb5afa8304392,-271.2936353683472,-267.30206739902496,-269.29785138368607
7170df1fcce62974ff29663b528cca97b8757ddc2ed018e227a9e4a03d052fb0,-204.8088424354792,-202.7855414301157,-203.79719193279743
717c32788efc21b6bd1074c5bccb0a2c49e8b9986da6eadbf8bb05714e0d1a55,-257.9155455827713,-258.02155163884163,-257.96854861080647
718150fad000a8c58ae06d69dd34752fb8fbbca92e9a4b507cdd73c76f331afd,-259.11525493860245,-262.7327410578728,-260.9239979982376
718c53019fa670f323f362c85ce809ed2379fb924483f77ef71457891dd64d0e,-258.8413864970207,-262.40384405851364,-260.6226152777672
71911ba44b437491c92ba084771adf3fa3410aa89312858dd24fc7feb6ec6a53,-136.45454103825614,-134.82340077357367,-135.6389709059149
7194172cc810d7dec817b37d828c1eb7e3f56056fdee9343eb044bfeec800160,-255.31116658449173,-261.653329372406,-258.48224797844887
71972cf67ba5affbdff1635e5e5329d73313cdff371bbbf8d48613262158389b,-221.1405139863491,-218.9902705997229,-220.065392293036
71985cb9adeca3c7630ce2a0d25bcf084489b893f84d60b005cd708d387a3755,-256.13418480940163,-255.29708401672545,-255.71563441306355
7198d0cdef91f877af7384aa6580491612675608f5f96d884d4db931baa8d5df,-254.711728990078,-258.2927919924259,-256.50226049125195
71a29b1264eb9706534ed05c12d42cb362538c543495880e9d42af051a8dd9fc,-254.08237871527672,-255.01735079288483,-254.5498647540808
71a46675367b888ee5deb5e29f9b8f581a8fb0a836e6972c65f3e51692f58ac5,-250.7519233226776,-248.38299149274823,-249.5674574077129
71b7abceff41366de30a0ec48b58c5b66702e3fa88dd92e9be8750d647f64662,-263.38497918844223,-265.9301366209984,-264.6575579047203
71bdbcb4e0b8e947037296190d57c8fc6e64b70635ea75185109d78956ba3411,-226.15608595125377,-227.5868220450357,-226.87145399814472
71be0d427cba9e7cedd124e815bd597ee04112d57b51c94b164e525d1e383f75,-235.49991780519483,-234.74990421533585,-235.12491101026532
71c1d0ec170a6009be3604873319599ffc012f6ef212576c832f5307a8de026a,-241.89094960689545,-235.60895884037015,-238.7499542236328
71d67e096335fc6039e7cb65a3ea5aeea35fd56506545199f7188ea9c63e81be,-273.0600710511208,-273.9835716485977,-273.52182134985924
71e874044b79d784b88581c4bb67119403f657bbb837c5b15afa2c2955f66fe3,-256.3989526033401,-257.8158435225487,-257.1073980629444
71eec1f81095e38f278d48b941a538497ab48a9dcedf993bf5eaef442f00032e,-272.8713276386261,-273.3812226951122,-273.1262751668692
71f5669d39edba6a17b59625076257c361407d026739eb275363d54841dc7757,-233.0218374058604,-253.63559368252757,-243.328715544194
71fa201244b7f8f53e81d67b3dc8ec304eae7d1208f35dde608ba0fc1a0062f5,-275.55548244714737,-277.57892364263535,-276.56720304489136
71fde885d8a5d0228c2d58671440d63c7bc9ff842bac637c893db8eb5466b3f4,-246.0161838829517,-249.36510026454928,-247.6906420737505
72007532fd15cd8f6c7e51b31676e715e64d3f1c9bde4052102a7252661cef1f,-216.6974978595972,-215.55025961995125,-216.12387873977423
7213ab9d178fd8474fc7b8733949115f5859c6a901e75b643d1c54fd5528a945,-243.855404317379,-242.80183386802676,-243.3286190927029
7214c4476647ac39a5c7c03bfb72ee83dcdd74279c80e1dcc261620187cf7a42,-235.63501113653183,-227.40639480948448,-231.52070297300816
721e954df4a187e75e7199a57392c4b8c9f5dbca4b4a24a5117fc8a0f7da08ad,-270.91452157497406,-265.95934933424,-268.436935454607
7221388ea4a3efd0af1d028ffc3295680d61a586c6f9aee6ee0059199ea61de7,-267.0410068035126,-269.2754300236702,-268.1582184135914
7226abf3aba831462f23a44c16b43a75dc3bfc6cd004e68e7b06c3d53551518a,-247.86044493317604,-248.62112313508987,-248.24078403413296
722f227d56defdb6cb1c347319085f585e7cfbcbbb41595ba7a0f980f7700edb,-272.1652814745903,-276.04907298088074,-274.1071772277355
722fa104cecdd76c81785672b896f2cfe0ed02a807132fea151a8039f293f57d,-260.0595464259386,-264.6011828482151,-262.33036463707685
72317612f0b212b402e869d1e9783a14de22c864f632811799dcab49efa39add,-265.8567743897438,-270.00891959667206,-267.932846993208
72378610be8135f572f3592ab48f37f1d262c0b4f534c8f7e36dd1a741eed634,-254.41580229997635,-260.11909383535385,-257.2674480676651
723a9ea5ac2941e0c2cafb4f53a946b379617e946210de90d7b9dcd1e06b97f3,-264.3610011935234,-268.7880704402924,-266.5745358169079
723d2d044b4d05a5a527d8f982eeb5fa4839d0dd310da4a4f28f34e846e44d43,-254.89660032093525,-253.1125532910228,-254.004576805979
72417135103314443b278ccf6a849e795500f4efe198462374e2e2aafc4d86d7,-236.36290484666824,-233.17070952802896,-234.7668071873486
724332a9e87d153c68cd07d4ff8667f61cf8d358f4db46d58b413d522f533845,-241.2146828174591,-239.0854261815548,-240.15005449950692
724c20df55f3198f320283a46892e44667b3f5b27ec447be721a8d6d86d19104,-227.48945465683937,-228.2614806294441,-227.87546764314172
72543929c4171c79fae44dbcce26d8a9cfbe6bc4e7886739d585f53d151fa524,-231.42233745753765,-231.11315344274044,-231.26774545013905
7254519dcb173fa3c0859a34a490b535ee65a189b35ba40e1b14e1b7b247d0a9,-67.94615442934446,-75.21346564008854,-71.5798100347165
725d0795ff751ebf47e97e368882f08c9e247e423c8a5bae21cd64326e9bc105,-265.5482197403908,-265.7012932896614,-265.6247565150261
72626950fd833ff385e3535f4468e2e16e18d1406faeb84356a7ad30abc0e353,-243.14078217744827,-240.12996861338613,-241.6353753954172
7264367b1e4cdf3124a648f69f2638f79cac4e64a27ef9e92785a99e3b578ccf,-260.5755492448807,-261.3763671517372,-260.97595819830894
7264d4ffdef12896fa9da99e211f56edee18fd8042dabe816e56826d729e3703,-63.13242654153146,-60.99957184912637,-62.065999195328914
7264eaeaa20b05d189c3d41d7a84aa2d3923ab7365d12d9b0297d376b54c0154,-254.62575429677963,-265.0171899795532,-259.8214721381664
726667f82fba291bdef8e475344aa18d52ae2c30be7e1c0353ea95e7d2211954,-266.7924159169197,-275.33264911174774,-271.0625325143337
7272d4f2cbb3c405321a7485f4bfc2804b8c8b94a6db449947d21af3546c4c99,-275.3649318218231,-277.60289746522903,-276.4839146435261
7278e1d5ade52c80a37a862de98957b878d5f36a36cdeb2d042d0d94d21afb0a,-254.88985234498975,-254.2347047626972,-254.5622785538435
727a829b99e73c380adb1c4e4067d259276f9d7bed8e020081826fb45a299976,-241.09783999621868,-237.22323855757716,-239.1605392768979
72967391a535d68de9403b81c58da4213871aed55ef873be95c16ba3acaa5d56,-223.6398878786713,-224.4700385350734,-224.05496320687237
729b7ba6441a8a19a6a06a799a41099ea09af9f63b3858fb837986ca8e9217b1,-267.7437633872032,-264.47339779138565,-266.10858058929443
729e0bb6a94e78ebd03052ad2d803b772d5255c39d3ba16bff8c84d6ae6e64d1,-246.03627771139145,-249.9732010960579,-248.00473940372467
72a2dfa560782333daaea9b74dc95fcfb3ff9bdbf2cdef8df13af2e42e742894,-276.71611469984055,-279.52730160951614,-278.12170815467834
72a4932af176c99a30df3472212b4196e8ac94cf0917d52887b61719d8d4e818,-45.35208353865892,-49.94684427604079,-47.649463907349855
72b4398c48213a54e0402e79698a9a97ed10f5e2a01479dc300613da10cfd7fe,-229.804859995842,-229.8135648965836,-229.8092124462128
72bc5e4078036631199be29cfe2bb91271c53eebe7bd02bd6bb4adf4b474b99f,-264.69144093990326,-267.9754256606102,-266.3334333002568
72bda1b1c68b3f6b78e79555ab8345a7a19049cbce85023fbbd2f9d993addf0b,-262.2840614616871,-263.8668312430382,-263.07544635236263
72bf89dcac3c114aef5809258a549828541313f94695cef8900a85c2111d7ef7,-243.61151519417763,-249.5710028707981,-246.59125903248787
72c35ca97f950de12fc95a1e519236315710b5fd084119975a8a71400b4239af,-266.0001842081547,-259.9565461874008,-262.97836519777775
72c72e1d5613786a7961324eed404274832687917f8398020813f5eed50ae0b2,-228.2378866970539,-235.1381224393845,-231.6880045682192
72d00f791c8c96a9f5c61479a1c10ab0f9a4a6f90d45780879a31edbe586880b,-237.7477295100689,-237.73576232790947,-237.7417459189892
72d3f119fc23691946bb087bcceb28fdfd4bb793e741c949910d27a80dac03b6,-193.0209064930677,-190.58852177858356,-191.80471413582563
72f14692f54f85f64cd1ca4569cd7decf9dd93cac6a0a4ec94cc0b2e28f150e0,-256.53261202573776,-252.65686240792277,-254.59473721683025
72f2f6fc29f3dc72fba352063fc4e466be8e49f1fe74b83bdf485d877c7a91ec,-262.62812849879265,-254.59284123778343,-258.61048486828804
72f4de5951b2dddde505984d18a382956811d2756a5a1b17dac6e0bd413f4d5a,-239.07489383220675,-245.72413125634196,-242.39951254427436
72f735bff0430b634010fce45e44ace6c1df1d204915e067c0d62cd2bd76161d,-222.44539733231068,-223.01453931629655,-222.72996832430363
72fcb3f260ae61fe9a986da3a9d72a7db7e9a3b4ce735cbea2785bde8815aace,-219.4552961587906,-223.4643677026033,-221.45983193069696
730d51095e668862afd5f9a67064117a551c6914d9d6cfef6d8e5255d523618a,-278.5889012515545,-280.17414504289627,-279.3815231472254
7317e370b71aa5eb101246d3390949c815b60a962845d252d2a38d23c6504e7a,-191.4092152277008,-189.80693065188825,-190.6080729397945
7324969a4194f33ca77a29128bf878cc759c97c594c28e998949cd18a1ed148a,-229.8733514547348,-234.2386718392372,-232.056011646986
732c90fc273788e0958f8368db3a225f5904d6968945a82f616842c4fa96de80,-257.6066724359989,-259.48695307970047,-258.5468127578497
73309ad4e24aff17bff09ece5b49c931e493597d800b7c758ffd31a92ca07fd9,-262.4180374145508,-262.6421066522598,-262.5300720334053
7332377de57ab7003f3f26836a4ab1f0aaf23acf4a55d91e2298fe1bcb8b914f,-253.86727634072304,-251.74553909897804,-252.8064077198505
73350adfe877d87de3a133c652a7a67ed41d475506d6c98c4ab70f891c69f0b1,-258.72099274396896,-252.06110513210297,-255.391048938036
7339313e4c29805994f94e48c83adae6c329255754adc9b84daed1c02c032540,-225.6203810423613,-221.42767103761437,-223.5240260399878
73413d3eb4557d306156cf78187b8bf1247e8bf1ca544639895c1a4144b3d501,-221.13744881749156,-219.1621946245432,-220.14982172101736
734fe320e69c3f4b3ba0d0316139464d0ae5e28476037bdbe87762d607c003bc,-263.57942819595337,-267.3172490000725,-265.4483385980129
735092fdab3d52c1ea20773f6600a0f50b92a1dc75a7cf52605221eb06c89c1d,-212.8702741265297,-211.38612708449364,-212.1282006055117
7351d7afde621eff306dd11cb47adffcd27e67cef9ad5c6b899617d05be3a06a,-279.6170172691345,-280.7063576579094,-280.161687463522
735225fff99890cb67bf91e5817eb2df21aba2be35648d0973bfd48096284aa3,-97.47139507369138,-97.57383582368492,-97.52261544868816
7359fb2cb824ef0af56d6a81322e2a8f0471e803e7fb21f91dd2745f6b331d34,-264.3386929631233,-261.3223605751991,-262.8305267691612
735ecc56d9fff70f64b1ab9b0d0499f00f0c6be114dc240a692d087ac1ca0e06,-127.47489542514086,-128.23026056215167,-127.85257799364626
73688c11ac90ec84af656471394b21729c923f0d4403a8ca08307f779ad95ec9,-213.29661896452308,-213.70694071426988,-213.50177983939648
736a84e791a0a61b09a54998f05de57822e97660af865a4ccec41fda71e6f3ad,-239.45827279612425,-238.3952066898346,-238.9267397429794
736e307471a9c19b8ea3d3d39236b4954588031903e32543650c62e4c08d8887,-232.37669152021408,-228.0761231482029,-230.2264073342085
7378ab865f0c5f9e02fa06dab0ea3b17c34b3aea7849674441db3de873e9ae75,-250.91435739398003,-253.69561859965324,-252.30498799681664
737aa581437bc48c980637477f9db64b5eeef6b6dafd8c2e25879ec41b8bf1e9,-249.51690942049024,-250.96497669816017,-250.2409430593252
737bb7bf599bcea9b0ef1c4851c2c7458468886b5d9a455d05b3ffbb090abf71,-251.036553055048,-254.552078217268,-252.794315636158
737fad6399dbfceda607091d2473fe4a252780589c90a119c688bb317df60b42,-256.6558686494827,-254.71666112542152,-255.68626488745213
738f7cf9ed83ed065c17a006f895edce44cc2d7878ca936090f32279bae73815,-249.31668183207512,-243.1910111606121,-246.2538464963436
73924090f9a3619c1df14453b7006a06f02c9d4a1412ad13772a9e2f9f09cf3d,-252.75898349285129,-250.43177047371864,-251.59537698328492
7397838cc041d1845198f5e67a8d8904ffdc9fd8fafa99fe1dabaaf4de81092a,-262.95580077171326,-267.6140082478523,-265.2849045097828
739b7f7ed97113450f0a25e0284fed7be36e7fe5bb93b2e15b495147107f627d,-240.5833814740181,-238.2636203467846,-239.42350091040132
739c49efa8a2c0ecbef9b4b04aadc6c1e4917aa33ca17078c6b8b4dec5d2e435,-92.61918204603715,-94.73863309924492,-93.67890757264104
739d30cdde4dd749eb605cb99579a08909d05c81f012fa22abf29ebaee657520,-261.5322645008564,-260.6445078551769,-261.08838617801666
739f42f468fd63e5e2fac7765900b541524cf2b1f44a6037fb41732899536e57,-249.72116076946256,-252.091038107872,-250.9060994386673
739fa75b823afabac628655def43d83c801082d44c803a987c1be435fdc7348a,-268.7899310439825,-266.42462706565857,-267.60727905482054
73a7553b3e9a0f106a0c994517f850f209b065dd7f9cbbb6adebac7e13f040f2,-257.90320670604706,-256.5332536995411,-257.2182302027941
73a7c49c285461df104c712ee402d79fb9f0dd8c7e5c5f1a8a5b3d6df9b1d5d6,-213.5983277708292,-204.99666448682547,-209.29749612882733
73b05dd1adf1b4b3d4bc7866affd2fdd4aa0df69b8728a613d4f5ad55b203045,-124.98154778731988,-130.626907766331,-127.80422777682544
73b55ef53ed65a27ad38633bfac27aad9b2232e345e0347a5e91645316a31ffc,-174.95290589984506,-168.8816381143406,-171.91727200709283
73b5bc6c25ebdf591b3464dd191c8044e3b44e0aa295f658c5789247417c4ada,-263.7284002304077,-263.9185579419136,-263.82347908616066
73b639d91aa3c7ded80b75b77a9eceeb3ff5822dc9a40e51f8c8ab6fe420ed8b,-267.0000075697899,-265.6082980632782,-266.30415281653404
73c22368c07c2b813b05b3c82991507e201e974d808e8f699468cc3e82fc23b8,-241.9383342862129,-240.76616325974464,-241.3522487729788
73c6eaa915d1e97a087ec75cfa4364e905f2fbf76fe016ae2a38f2b932742aeb,-294.5121882148087,-301.8538449918851,-298.1830166033469
73c8f439e8b0b9418dffa7ef88195c0913b46ed267b80d18676ff42deb66a3cd,-261.4142517447472,-265.1097324639559,-263.2619921043515
73d8b21fe7530b66b377b3786286e10eea1f2ce4307f24cde4aad45384c018e2,-239.46282456815243,-248.32203713059425,-243.8924308493733
73d96eabb93e2e02836d9a33ce0838d03184e08ba0403bfdcb78c0fb36159aa2,-269.40683576464653,-270.0370146036148,-269.72192518413067
73e11b636cc75019b3c3c7ffcc74bae6f2bb8f77e968141e4b3e52bd5247ce23,-88.86571067664772,-88.175679710228,-88.52069519343786
73e4feb1d7ef1df0fd722683b91ecc5dfa4d56aaa8f914230b1195367ca145ce,-238.97592583298683,-242.82231578230855,-240.8991208076477
73ee4bb6de6abc7ff4da69620f416e2e14e048c84cfac2b76520bca139f9f60d,-240.79422876238823,-241.95032447576523,-241.37227661907676
73f196676d920f772018b227af2bef4ee2b53d96731dfade6a6041a21cf38da4,-216.1599181294441,-215.04265344142917,-215.60128578543663
73f3e7f8497c1eaa24032ac8fe2bf0e14d476e35a5879816d07eba1d05354ad0,-270.5122646689415,-262.8795075416565,-266.695886105299
74034d6a193fe4d32444b2037ccf708ac610153c0834b154868ea08ffcd5de78,-55.02873166650534,-56.577820694539696,-55.80327618052252
740d925fba1eec1d7693c3a3b62ffb3022629fb1d349e52b881ddf269f43746a,-252.37814790010447,-255.13887006044388,-253.7585089802742
74144634dfb69dfe3ae3449e36c65b60b3b61e79b4b5c895687437536bce6f23,-264.72793440520763,-264.52021035552025,-264.62407238036394
7418b8b141118bb5f2f845926985f6504c1fa798cde640fb29bb5dc6d196b4d7,-269.37112814188004,-268.938962161541,-269.1550451517105
7420cb4c4157c8adb60b7bc9e7c805da0f1a30000fb5aa04ee7e91276f047495,-266.4447469711304,-269.13826060295105,-267.7915037870407
7421576d4d64ab7eb8b73e768bd16c90aea19a7728f57164da95baf3ad2122a3,-247.14654232561588,-232.3320739865303,-239.7393081560731
74270b7c6e90c5493a2182cb0ef464afa563d3b921891778c0940a5818ddaf2d,-213.68318336550143,-213.84610123746097,-213.7646423014812
742e2b61253866d15b812382b220f48531a93e17458541fdb24151e7aa003120,-245.09874413907528,-242.8721349537373,-243.98543954640627
744511020efade981378766674f6bedae6c7897eac711ed7797ae0d96f3d04a3,-236.34218083322048,-238.48403441905972,-237.4131076261401
74485b26ff015c2c836a93f05f377620f7a7b88831e1a852994bc4c37f0ef0e2,-150.00476833619177,-163.9573599603027,-156.98106414824724
7450a96dd831e7292f5c4271be861db523cfefe5d392cf69b87db6f6c246527e,-274.9476378560066,-278.7785879969597,-276.86311292648315
7454480b7a7a545f0850790076641f5104ad4897840324fa2726ae7451176004,-245.65436355769637,-241.6722436249256,-243.66330359131095
746bd6915a9c99c899522b5a020ba153b2e090826dc714a1ccc400df8ad61c3a,-264.7615031003952,-261.72490006685257,-263.2432015836239
74807dcd5ed5570f1d9599b26755d7613abe15f31dd6ee7b949cfffc2013aa64,-269.5826428830624,-266.1896505355835,-267.88614670932293
748814885b2305d5d5e8b20b7c3d1a280e934bc50dbc179cece190e96b26bef5,-276.7013445198536,-269.52807080745697,-273.1147076636553
748f376c099a250e17372e843eec37117208e6b985b7c98a110bc564073a7366,-240.0592087507248,-239.98656582832336,-240.02288728952408
7490ecb132934e81436c7f2c58f48c0dc2abb2f5edd9b6c56b547a346cc06117,-257.9135146141052,-259.29681381583214,-258.6051642149687
74937caa9c1e38d3b41434e5a9d43957e78987b68933f3ad7feb95a5e827831b,-65.9958725864999,-72.15073333727196,-69.07330296188593
7498e0823a82a77f8348ea99e6a286e6001a69753fcbef3a6cdb2757e7716052,-272.35096806287766,-273.7603842020035,-273.05567613244057
74a746d5357a363f8a4b3ceab2e981c39564875c83e778781a48fbe33009d4e5,-236.0421100705862,-231.3423561304808,-233.69223310053349
74a94464b57626492d619b5486eb781088cc73b955e56261310fdc0bda0ce872,-247.58114650845528,-247.3973396718502,-247.48924309015277
74b3b7b6b55a79686e67a34b50fc470ae6190f788ef1fda129647cd3923ca63d,-277.6723352074623,-275.5011903643608,-276.5867627859116
74b73300e004090e30665b000cc40672e9529c6237e4174649e890fa172a8a46,-248.57827699184415,-249.40908485651016,-248.9936809241772
74b9829a99fbe730cc4aeddc71952f694d7541f6d692bf3484600e3f51c25a12,-212.2780620288104,-223.1752183549106,-217.7266401918605
74c0ec7437a6e2e8dac6688bac22cfd9fe5539a45288732c94dd47d9c234f662,-251.88204285502437,-252.8811405301094,-252.38159169256687
74c57b996f48ac828aea320f37faf49d2ea34cd5843fd4df0c420efa78518fc0,-135.30000157793984,-138.07868199888617,-136.689341788413
74d080ce5234a85826f06bce0d23cfc1161846e481e3455cd804bee5a06a5dd4,-255.34194487333295,-255.32701569795609,-255.33448028564453
